"MUNID","CODEID","SEGMENT","TYPE","GENERIQUE","LIAISON","SPECIFIQUE","DIRECTION","NOM_TOPO","COTE","ORIENTATIO","DIREC_UNIQ","CIV_GAU_DE","CIV_GAU_A","CIV_DRT_DE","CIV_DRT_A","LIMITE_VIT","HIERARCHI","ENTITEID","GEOM"
"81017","3969","","Standard","Avenue","du","Parc","","Avenue du Parc","","","Non","17","51","18","56","40","Rue locale","{47651728-ECFC-450D-99BD-28CABBA2722C}","LINESTRING (-75.747843 45.45673,-75.748 45.4568,-75.748453 45.457045,-75.74849349136532 45.45707076806037,-75.74852964337352 45.457099555770604,-75.748561 45.457131,-75.748591 45.457165,-75.74863385567393 45.45730691215003,-75.74861530385438 45.457451204079824,-75.748537 45.457585,-75.74845863165667 45.45766369765768,-75.7483592742156 45.457729598001244,-75.748243 45.45778,-75.748149 45.457806,-75.7480449625611 45.45781554311409,-75.74794011218287 45.45781149744033,-75.747838 45.457794,-75.747058 45.457551,-75.74700885561055 45.457538926942696,-75.74695879731016 45.457528915282616,-75.746908 45.457521,-75.74685497316169 45.4575153804114,-75.74680157372809 45.4575120429468,-75.746748 45.457511,-75.746094 45.457548)"
"81017","3297","","Standard","Rue","des","Récollets","","Rue des Récollets","","","Non","4","8","1","3","40","Rue locale","{E84842DF-821A-466A-B984-8972582A10BA}","LINESTRING (-75.708031 45.472039,-75.708123 45.47272)"
"81017","3301","","Standard","Rue","de l'","Érablière","","Rue de l'Érablière","","","Non","33","41","36","40","40","Rue locale","{71A97EF3-632B-4D1E-8528-C944C93CFF42}","LINESTRING (-75.708031 45.472039,-75.709037 45.471966)"
"81017","4331","","Jointure","Rue","","Nicolet","","Rue Nicolet","","","Non","0","0","0","0","40","Rue locale","{E99E7E6A-824B-461D-927F-4E3D2D8AAF0D}","LINESTRING (-75.743367 45.438689,-75.743546 45.438686)"
"81017","4330","","Standard","Boulevard","","Moussette","","Boulevard Moussette","","","Oui","0","0","66","68","50","Collectrice principale","{24F7D368-FE52-4B38-B103-898AEC26DFEC}","LINESTRING (-75.743367 45.438689,-75.743382 45.43935)"
"81017","4632","","Standard","Rue","de l'","Équateur","","Rue de l'Équateur","","","Non","1","23","2","26","40","Rue locale","{7A1546BF-5284-4481-A987-07DE4FABD51C}","LINESTRING (-75.781501 45.440128,-75.78156 45.440465,-75.78156552256358 45.44049306178837,-75.78157904498455 45.440519768569786,-75.7816 45.440544,-75.78163970329132 45.44057276207354,-75.78168892562579 45.4405929295578,-75.781744 45.440603,-75.78211 45.440663,-75.7821900887093 45.440680029237285,-75.78226944476411 45.44069870125018,-75.782348 45.440719,-75.782583 45.440799,-75.782693 45.440847)"
"81017","4320","","Standard","Rue","de l'","Atmosphère","","Rue de l'Atmosphère","","","Non","145","155","146","156","40","Collectrice secondaire","{A523515A-1948-4412-9DA0-B64129618305}","LINESTRING (-75.781501 45.440128,-75.781565 45.440116,-75.78165996690252 45.440098429327755,-75.7817546376854 45.44008009519727,-75.781849 45.440061,-75.78195779392125 45.44003767807846,-75.78206613357571 45.44001334332531,-75.782174 45.439988,-75.7823032333986 45.43995084383948,-75.78243093299021 45.43991116694287,-75.782557 45.439869,-75.78281584613647 45.43977138806609,-75.78306394292177 45.43966086311867,-75.7833 45.439538,-75.78334374327895 45.439513691077046,-75.78338707857745 45.43948902329174,-75.78343 45.439464,-75.78350527178654 45.439417978963824,-75.78357797395834 45.43936995551089,-75.783648 45.43932,-75.783962 45.439084,-75.784061 45.439016)"
"81017","4074","","Standard","Rue","","Cholette","","Rue Cholette","","","Non","29","35","26","32","40","Rue locale","{DF12299C-24E2-475E-BC29-F127CA4B25A5}","LINESTRING (-75.753984 45.453563,-75.75545 45.453483)"
"81017","4125","","Standard","Rue","","Marinier","","Rue Marinier","","","Non","2","24","1","25","40","Rue locale","{D1177858-7975-48CF-B170-A24897C5B96A}","LINESTRING (-75.753984 45.453563,-75.753941 45.453136,-75.7539500691594 45.453089725628395,-75.75397238271614 45.45304577468329,-75.754007 45.453006,-75.754091 45.452935,-75.75414944377135 45.452901511181594,-75.75421838231088 45.45288001054798,-75.754293 45.452872,-75.755451 45.452811,-75.75553328078009 45.45279405390105,-75.75559169127834 45.45274997050614,-75.75561 45.452691,-75.755523 45.451972)"
"81017","13192","","Standard","Boulevard","","Labrosse","","Boulevard Labrosse","","","Non","351","389","380","380","50","Artère secondaire","{74F346A1-3A30-40FA-BF52-0DE0431AC0FD}","LINESTRING (-75.640968 45.490907,-75.641321 45.493025)"
"81017","3550","","Standard","Boulevard","","Riel","","Boulevard Riel","","","Oui","0","0","369","355","50","Collectrice principale","{A1F31923-693D-43AF-886D-C0F8660332C6}","LINESTRING (-75.768097 45.464183,-75.767825 45.464082,-75.767482 45.463966,-75.767148 45.463868,-75.76704330931001 45.46384086636753,-75.76693725916753 45.46381652152351,-75.76683 45.463795,-75.76663753767065 45.46376354015397,-75.76644258163593 45.463741173622594,-75.766246 45.463728,-75.76620435870655 45.463726253496645,-75.76616268928059 45.46372492007501,-75.766121 45.463724,-75.766037 45.463722)"
"81017","3523","","Jointure","Rue","","Talbot","","Rue Talbot","","","Non","0","0","0","0","40","Collectrice secondaire","{BE7A678E-835A-4D1D-862E-8CA401880B97}","LINESTRING (-75.768097 45.464183,-75.768006 45.464279)"
"81017","2599","","Standard","Rue","de","Bourgogne","","Rue de Bourgogne","","","Non","50","52","57","57","40","Collectrice secondaire","{F7FADE9C-02F5-439F-A57C-4ADA256A9329}","LINESTRING (-75.717345 45.484204,-75.718183 45.484532)"
"81017","2595","","Standard","Rue","de","Rochefort","","Rue de Rochefort","","","Non","1","11","2","8","40","Rue locale","{9AA51E08-F79A-4943-AFDA-5F9AFCF711B7}","LINESTRING (-75.717345 45.484204,-75.716569 45.48521)"
"81017","377","","Standard","Rue","","René-Lévesque","","Rue René-Lévesque","","","Non","876","920","899","917","40","Rue locale","{EDA89C67-E233-4684-99C8-DAA322A5C249}","LINESTRING (-75.435033 45.570605,-75.43424 45.570654,-75.43412045079226 45.570637595666234,-75.43402438544278 45.57058470575473,-75.433973 45.570507,-75.4336 45.569418,-75.433544 45.569195)"
"81017","6446","","Standard","Montée","","Saint-Amour","","Montée Saint-Amour","","","Non","219","219","244","244","70","Rue locale","{7E211351-8EE6-45CD-BA00-A29583029208}","LINESTRING (-75.703782 45.504857,-75.703905 45.506333,-75.704155 45.508618,-75.70417744709013 45.50877199809234,-75.70421719736875 45.50892431848771,-75.704274 45.509074,-75.704972 45.51068,-75.70504180490126 45.51089089655123,-75.70509121347477 45.51110455524756,-75.70512 45.51132,-75.705542 45.515405,-75.705909 45.518671)"
"81017","13387","","Standard","Rue","de la","Marmotte","","Rue de la Marmotte","","","Non","164","180","0","0","40","Rue locale","{C6D6DEF8-8040-4346-8DFE-8380663DD85B}","LINESTRING (-75.855293 45.422357,-75.856436 45.422273)"
"81017","12890","","Standard","Rue","","Maclaren","Est","Rue Maclaren Est","","","Non","0","0","0","0","40","Collectrice principale","{83222327-2A0A-4AD1-96C9-3216C9F8CC76}","LINESTRING (-75.401163 45.578932,-75.401058 45.579067,-75.401021 45.579133,-75.40100967177804 45.579145501685204,-75.40099732455575 45.57915751519879,-75.400984 45.579169,-75.40095998754394 45.5791871175179,-75.40093357125187 45.57920350230665,-75.400905 45.579218)"
"81017","12207","","Standard","Rue","","Maclaren","Est","Rue Maclaren Est","","","Non","780","784","779","793","40","Collectrice principale","{18F27D65-20E0-41B1-9C39-05F95AE25B20}","LINESTRING (-75.401163 45.578932,-75.401326 45.578469,-75.401284 45.578171)"
"81017","8291","","Standard","Chemin","de la","Savane","","Chemin de la Savane","","","Oui","0","0","85","85","50","Artère secondaire","{940C2814-57ED-456C-9D9F-44186C18CB04}","LINESTRING (-75.696581 45.474256,-75.698539 45.474129)"
"81017","5825","","Standard","Rue","","Broad","","Rue Broad","","","Non","0","0","88","94","40","Collectrice principale","{B8E5CB03-EA35-4992-8497-12B622BF48D7}","LINESTRING (-75.844646 45.402065,-75.844752 45.402834)"
"81017","4810","","Standard","Boulevard","","Saint-Raymond","","Boulevard Saint-Raymond","","","Oui","0","0","208","210","70","Artère principale","{F070F091-24FA-4225-A490-8D3BBFB62895}","LINESTRING (-75.766316 45.437449,-75.765669 45.43654)"
"81017","12594","","Standard","Boulevard","de","Lucerne","","Boulevard de Lucerne","","","Non","115","115","0","0","70","Collectrice secondaire","{4E92B59C-7872-442B-9E1B-4CDAEBCB6A65}","LINESTRING (-75.761802 45.414895,-75.763572 45.413629,-75.763861 45.413395)"
"81017","5507","","Standard","Rue","","Royale","","Rue Royale","","","Non","0","0","0","0","40","Rue locale","{4FB87ADD-26DB-4CF1-873C-741858DA96C7}","LINESTRING (-75.761802 45.414895,-75.761972 45.415022)"
"81017","5151","","Standard","Rue","","Hanson","","Rue Hanson","","","Non","17","19","16","20","40","Rue locale","{6512223D-0AC3-4AB7-A679-AD08510BA685}","LINESTRING (-75.726475 45.425422,-75.726577 45.425933)"
"81017","7878","","Standard","Rue","","Murray","","Rue Murray","","","Non","1","17","8","12","40","Rue locale","{44122E67-7AFB-4C7C-BBD1-0D331B380CEA}","LINESTRING (-75.726475 45.425422,-75.727519 45.425406,-75.728689 45.42541,-75.72876670734587 45.42540511929977,-75.72884161520628 45.42538993527401,-75.728911 45.425365)"
"81017","111","","Standard","Rue","","Paul","","Rue Paul","","","Non","528","548","541","545","40","Rue locale","{7B19D221-843C-4DBF-99EA-0FC168E82A7E}","LINESTRING (-75.407576 45.588612,-75.407314 45.587415)"
"81017","7733","","Standard","Rue","","Maclaren","Est","Rue Maclaren Est","","","Non","217","223","220","228","40","Collectrice principale","{FF6AB89E-0858-459B-B111-157ED1AF6F35}","LINESTRING (-75.407576 45.588612,-75.406045 45.588765)"
"81017","3873","","Jointure","Rue","","Lambert","","Rue Lambert","","","Non","0","0","0","0","40","Collectrice secondaire","{233BB9E5-51E7-4E10-BFF7-5C3D4B495AFA}","LINESTRING (-75.713169 45.44387,-75.713353 45.443888)"
"81017","11334","","Standard","Boulevard","","Fournier","","Boulevard Fournier","","","Oui","0","0","0","0","50","Artère principale","{81D3C5DA-7C0F-4875-A242-8A670C930045}","LINESTRING (-75.713169 45.44387,-75.713119 45.444076,-75.713005 45.444587)"
"81017","3737","","Standard","Rue","","Chouinard","","Rue Chouinard","","","Non","55","61","54","60","40","Rue locale","{4FA05EAE-C3E9-4F83-A2E7-038C5403BFBE}","LINESTRING (-75.74545 45.460785,-75.744425 45.46079)"
"81017","3738","","Standard","Rue","","Ardouin","","Rue Ardouin","","","Non","2","4","1","1","40","Rue locale","{B8F59D24-0205-4FA0-89DA-3CFC4E9E61A9}","LINESTRING (-75.74545 45.460785,-75.745522 45.46138)"
"81017","6933","","Standard","Boulevard","","La Vérendrye","Ouest","Boulevard La Vérendrye Ouest","","","Oui","0","0","0","0","70","Artère principale","{AEC11D5B-274D-41A4-B8D8-E3FF31D111AA}","LINESTRING (-75.718323 45.488986,-75.718045 45.488905,-75.717443 45.488775)"
"81017","6884","","Jointure","Avenue","","Gatineau","","Avenue Gatineau","","","Non","0","0","0","0","40","Collectrice principale","{0E31575A-ECD7-4E10-B37B-B95A717A9D8E}","LINESTRING (-75.718323 45.488986,-75.718287 45.489068)"
"81017","5237","","Standard","Rue","","Samuel-Edey","","Rue Samuel-Edey","","","Non","0","0","0","0","50","Collectrice principale","{E32817B7-0C0D-45FD-B52B-1353533EBED0}","LINESTRING (-75.829547 45.410837,-75.829564 45.410966,-75.8295652595544 45.41098368374681,-75.82956692636748 45.41100135196538,-75.829569 45.411019,-75.82958678641269 45.41111539376794,-75.82961992819261 45.41120979762589,-75.829668 45.411301,-75.8297129384226 45.41136740376598,-75.82976573320157 45.41143089115841,-75.829826 45.411491,-75.829843779264 45.411507595029036,-75.82986314364878 45.41152328685809,-75.829884 45.411538,-75.831106 45.412432)"
"81017","5235","","Standard","Chemin","","McConnell","","Chemin McConnell","","","Non","0","0","0","0","70","Collectrice principale","{59259C49-9B47-4E6F-B2B0-12A166CE327B}","LINESTRING (-75.829547 45.410837,-75.828161 45.410932)"
"81017","7399","","Standard","Rue","des","Flandres","","Rue des Flandres","","","Non","1","15","4","16","40","Collectrice secondaire","{51E0F2EC-2A54-49CE-AE15-DE895435A8B3}","LINESTRING (-75.717324 45.46951,-75.71732500448071 45.469510663331455,-75.71732600448826 45.46951133000315,-75.717327 45.469512,-75.717733 45.469711,-75.71778017869217 45.46973525871173,-75.7178261955743 45.46976060134247,-75.717871 45.469787,-75.718159 45.469993)"
"81017","12738","","Standard","Rue","des","Flandres","","Rue des Flandres","","","Oui","0","0","0","0","40","Rue locale","{D98B8B65-6B46-4F37-9DB5-8F74E5A828A6}","LINESTRING (-75.71761106074553 45.46937600587504)"
"81017","7139","","Standard","Rue","","Saint-Louis","","Rue Saint-Louis","","","Oui","0","0","2310","2244","60","Artère secondaire","{8F24B7DA-6270-4A4D-AC7A-D33A642B5349}","LINESTRING (-75.746268 45.488334,-75.745733 45.488014,-75.744418 45.487243,-75.7440257829351 45.48698457442055,-75.74365343580091 45.48671198695761,-75.743302 45.486426,-75.74289698191019 45.486036961425334,-75.74253592355062 45.48562713847696,-75.742221 45.485199,-75.742099 45.485008)"
"81017","5016","","Jointure","Boulevard","","La Vérendrye","Ouest","Boulevard La Vérendrye Ouest","","","Oui","0","0","0","0","100","Artère principale","{E39A01A8-FDB6-4C8C-985B-66FD27068E80}","LINESTRING (-75.746268 45.488334,-75.74616 45.488377)"
"81017","11446","","Standard","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Oui","0","0","145","135","50","Artère secondaire","{8897B7EB-3A8E-4A18-A510-B88EC3C18128}","LINESTRING (-75.733437 45.431998,-75.73335135831383 45.431937275216775,-75.7332993612398 45.431859972900064,-75.733287 45.431775,-75.733273 45.431596,-75.7333 45.431465)"
"81017","11336","","Carrefour giratoire - Segment multiple","Boulevard","des","Allumettières","","Boulevard des Allumettières","","","Oui","0","0","0","0","50","Artère principale","{E4D8F09A-E628-4C53-9843-EE6F55925975}","LINESTRING (-75.73321477903 45.43226597939911)"
"81017","12362","","Standard","Rue","des","Baumiers","","Rue des Baumiers","","","Non","146","172","125","171","40","Rue locale","{7B7D3EBB-2198-4BE2-8D5A-DAE761E5CE97}","LINESTRING (-75.431961 45.560138,-75.43208 45.560672,-75.432081 45.560677,-75.432083 45.560682,-75.432085 45.560687,-75.432087 45.560692,-75.43209 45.560697,-75.432092 45.560702,-75.432095 45.560707,-75.432098 45.560712,-75.432102 45.560717,-75.432105 45.560722,-75.432109 45.560726,-75.432113 45.560731,-75.432118 45.560735,-75.432122 45.560739,-75.432127 45.560744,-75.432132 45.560748,-75.432137 45.560752,-75.432142 45.560755,-75.432148 45.560759,-75.432153 45.560763,-75.432159 45.560766,-75.432165 45.560769,-75.432171 45.560772,-75.432178 45.560775,-75.432184 45.560778,-75.432191 45.560781,-75.432197 45.560783,-75.432204 45.560786,-75.432211 45.560788,-75.432218 45.56079,-75.432225 45.560792,-75.432232 45.560793,-75.43224 45.560795,-75.432247 45.560796,-75.432255 45.560797,-75.432262 45.560798,-75.43227 45.560799,-75.432277 45.5608,-75.432285 45.5608,-75.432292 45.5608,-75.4323 45.5608,-75.432307 45.5608,-75.432315 45.5608,-75.432323 45.560799,-75.433985 45.560682)"
"81017","8177","","Standard","Boulevard","","Maloney","Est","Boulevard Maloney Est","","","Oui","0","0","801","745","70","Artère principale","{63F60E39-D6D9-415F-94AA-AF876F40DBD3}","LINESTRING (-75.61257 45.483241,-75.612758 45.483191,-75.61324741546268 45.48307325546596,-75.6137437244596 45.482970524840255,-75.614246 45.482883,-75.61472525997382 45.48281730271375,-75.61520822820144 45.482766270849915,-75.615694 45.48273,-75.616001 45.482717,-75.616419 45.482706,-75.616661 45.482703,-75.617149 45.48271,-75.617452 45.482722,-75.617546 45.482727,-75.618109 45.482766,-75.618515 45.482808,-75.619103 45.482888,-75.619753 45.482989)"
"81017","1317","","Standard","Rue","du","Muguet","","Rue du Muguet","","","Non","9","45","10","40","40","Rue locale","{C10DF7DF-6B90-4354-80C3-4065D1A69BB3}","LINESTRING (-75.495332 45.527331,-75.49451 45.527392,-75.49443932346746 45.52739412992475,-75.49439281919437 45.5274314171347,-75.494399 45.527481,-75.494661 45.529147,-75.49465199224066 45.52917947382236,-75.49462379411938 45.529205887252424,-75.494582 45.529221,-75.494524 45.529229,-75.49373 45.529284)"
"81017","1318","","Standard","Rue","","Valpin","","Rue Valpin","","","Non","11","53","20","52","40","Rue locale","{4D7CEE79-A961-498A-9F42-4D706D144FD7}","LINESTRING (-75.495332 45.527331,-75.495675 45.529565,-75.49567460697986 45.52959813675632,-75.49566375991488 45.52963033898046,-75.495643 45.52966,-75.49561120427506 45.529687173810075,-75.49557111050517 45.52970824002816,-75.495525 45.529722,-75.493851 45.530081)"
"81017","6997","","Standard","Rue","","Duquette","Ouest","Rue Duquette Ouest","","","Non","550","574","561","581","40","Collectrice secondaire","{78DBB22B-9B7C-4591-BD8E-249D1BCAF0D4}","LINESTRING (-75.672988 45.489615,-75.673738 45.489758,-75.67395933322395 45.48984926962451,-75.67411688284409 45.489991764503166,-75.674188 45.490165,-75.674261 45.49066)"
"81017","6792","","Standard","Rue","des","Sables","","Rue des Sables","","","Non","165","165","150","158","40","Collectrice secondaire","{D8C3278D-6138-4065-BC91-F861BB0FA701}","LINESTRING (-75.592031 45.496388,-75.592134 45.497095)"
"81017","1847","","Standard","Rue","de la","Sablonnière","","Rue de la Sablonnière","","","Non","9","73","10","54","40","Rue locale","{A16FEE92-8FF2-462A-B87B-ABE52D1585E8}","LINESTRING (-75.592031 45.496388,-75.591483 45.49643,-75.59140660637085 45.49643414999784,-75.59132997494032 45.4964324768225,-75.591254 45.496425,-75.59045 45.496318,-75.59034667784485 45.49631167271333,-75.5902430259493 45.496312341435235,-75.59014 45.49632,-75.588988 45.496428,-75.58893905548344 45.496436736228546,-75.58889157301331 45.49644877403787,-75.588846 45.496464,-75.58879814668336 45.49646709577867,-75.5887599701323 45.496446382969054,-75.588752 45.496413,-75.588761 45.496367,-75.58876019065285 45.49634493489529,-75.58875785547409 45.496322917495554,-75.588754 45.496301,-75.58864 45.495764)"
"81017","11942","","Standard","Rue","","Jean-Racine","","Rue Jean-Racine","","","Non","3","79","2","62","40","Rue locale","{842D75FE-99CD-4D6D-9A01-7EBDF205C9C8}","LINESTRING (-75.628742 45.505881,-75.628351 45.505958,-75.628344 45.50596,-75.628336 45.505961,-75.628329 45.505962,-75.628321 45.505963,-75.628313 45.505963,-75.628306 45.505964,-75.628298 45.505964,-75.62829 45.505964,-75.628283 45.505964,-75.628275 45.505964,-75.628267 45.505963,-75.62826 45.505963,-75.628252 45.505962,-75.628244 45.505961,-75.628237 45.50596,-75.62823 45.505958,-75.628222 45.505957,-75.628215 45.505955,-75.628208 45.505953,-75.628201 45.505951,-75.627927 45.505867,-75.627914 45.505863,-75.627901 45.505858,-75.627889 45.505853,-75.627877 45.505848,-75.627865 45.505843,-75.627853 45.505837,-75.627842 45.505832,-75.627831 45.505825,-75.62782 45.505819,-75.627809 45.505812,-75.627799 45.505806,-75.627789 45.505798,-75.62778 45.505791,-75.627771 45.505783,-75.627762 45.505776,-75.627754 45.505768,-75.627746 45.50576,-75.627738 45.505751,-75.627731 45.505743,-75.627725 45.505734,-75.627718 45.505725,-75.627712 45.505716,-75.627707 45.505707,-75.627702 45.505698,-75.627697 45.505688,-75.627693 45.505679,-75.62769 45.505669,-75.627687 45.505659,-75.627684 45.50565,-75.627682 45.50564,-75.62768 45.50563,-75.627477 45.504303)"
